"design","series","subsample","event_month","mean_car","boot_se","lo","hi","n"
"Gsynth","Runup placebo","Stock merger",32,-0.34553757522336,0.0648338585542822,-0.4687506333998,-0.207669818952295,3661
"Gsynth","Runup placebo","Stock merger",33,-0.361743426197436,0.0652975426042165,-0.484505107595535,-0.224988626193301,3661
"Gsynth","Runup placebo","Stock merger",34,-0.36859472299234,0.0666597644108078,-0.494857202652134,-0.227726960470489,3661
"Gsynth","Runup placebo","Stock merger",35,-0.385203154292128,0.0754676053296559,-0.522631653359052,-0.223728539723056,3661
"Gsynth","Runup placebo","Stock merger",36,-0.380972462825898,0.0763314928105256,-0.522202423170138,-0.214131200809977,3661
"Hybrid SC","Treated","Stock merger",0,0.0188806561975834,0.0113675027430112,0.000333527337737649,0.0424895287350734,4017
"Hybrid SC","Treated","Stock merger",1,0.0105386614720076,0.013100302979421,-0.0123119439540139,0.0382550771556551,4017
"Hybrid SC","Treated","Stock merger",2,-0.00711853509656642,0.00976032159198306,-0.0252237547506728,0.0147357521468363,4017
"Hybrid SC","Treated","Stock merger",3,-0.0321231951279405,0.0159643801136822,-0.0615780283784096,-0.00070097369417176,4017
"Hybrid SC","Treated","Stock merger",4,-0.0659758922860118,0.0258337897603584,-0.114346990131619,-0.0188398926934264,4017
"Hybrid SC","Treated","Stock merger",5,-0.0914055264784998,0.0295550259113465,-0.146011601993964,-0.0356028938873355,4017
"Hybrid SC","Treated","Stock merger",6,-0.1092325710685,0.028586577474773,-0.162782973921414,-0.0542616781934069,4017
"Hybrid SC","Treated","Stock merger",7,-0.122189524513803,0.0254573712133888,-0.169053511163248,-0.0694724967575957,4017
"Hybrid SC","Treated","Stock merger",8,-0.131527507413071,0.0215886881376991,-0.169357088144439,-0.0864442716330181,4017
"Hybrid SC","Treated","Stock merger",9,-0.147865289449457,0.0228191659373311,-0.189001787420632,-0.100046550429105,4017
"Hybrid SC","Treated","Stock merger",10,-0.16569244483778,0.0254708482198202,-0.211099537623609,-0.11380259546916,4017
"Hybrid SC","Treated","Stock merger",11,-0.187224256716375,0.0285625635963031,-0.237374729018062,-0.127134329555441,4017
"Hybrid SC","Treated","Stock merger",12,-0.212759247437985,0.0351341721343049,-0.275492734192732,-0.138323351700685,4017
"Hybrid SC","Treated","Stock merger",13,-0.232361573662006,0.0383680517394606,-0.301322762230007,-0.14797520705243,4017
"Hybrid SC","Treated","Stock merger",14,-0.240869903952999,0.0372787858581835,-0.305913493523268,-0.158826111333294,4017
"Hybrid SC","Treated","Stock merger",15,-0.251243407490621,0.0391140877030203,-0.320117710012018,-0.166921996415762,4017
"Hybrid SC","Treated","Stock merger",16,-0.270095284017634,0.0423225427890075,-0.344957602488229,-0.177108610741786,4017
"Hybrid SC","Treated","Stock merger",17,-0.289842791348411,0.0455202641620583,-0.369557724998433,-0.191491474309768,4017
"Hybrid SC","Treated","Stock merger",18,-0.317661970259707,0.0523432965141747,-0.409970341335749,-0.203712870866787,4017
"Hybrid SC","Treated","Stock merger",19,-0.344284042467778,0.0585956047204243,-0.447242531055113,-0.214891345803969,4017
"Hybrid SC","Treated","Stock merger",20,-0.373782557735207,0.0682418653261174,-0.495588399351666,-0.226876120087369,4017
"Hybrid SC","Treated","Stock merger",21,-0.403289667538185,0.0766327863552466,-0.541227131369914,-0.23948516118869,4017
"Hybrid SC","Treated","Stock merger",22,-0.427736112368867,0.0864038991930329,-0.583963221498561,-0.242564230552581,4017
"Hybrid SC","Treated","Stock merger",23,-0.453408070817054,0.100002378519208,-0.638836426161578,-0.246087953188564,4017
"Hybrid SC","Treated","Stock merger",24,-0.479067945509178,0.113244972992763,-0.690693144325241,-0.253692867814061,4017
"Hybrid SC","Treated","Stock merger",25,-0.498887400357022,0.124071249397579,-0.734121076553948,-0.259989978030213,4017
"Hybrid SC","Treated","Stock merger",26,-0.509061524159838,0.12612912756491,-0.747936996512382,-0.262521095131276,4017
"Hybrid SC","Treated","Stock merger",27,-0.520395736597816,0.1264024440737,-0.755436253637152,-0.275584194494677,4017
"Hybrid SC","Treated","Stock merger",28,-0.529635852730079,0.130648154623835,-0.77284548315165,-0.278066626947992,4017
"Hybrid SC","Treated","Stock merger",29,-0.544735440407345,0.137944671070345,-0.80480191201161,-0.287073422555455,4017
"Hybrid SC","Treated","Stock merger",30,-0.580308881685153,0.158391351078413,-0.883480142435807,-0.29295137598312,4017
"Hybrid SC","Treated","Stock merger",31,-0.610663442601641,0.179960419929649,-0.954978764207445,-0.294715105474051,4017
"Hybrid SC","Treated","Stock merger",32,-0.636085479143425,0.195689660876102,-1.01242804652489,-0.300332495957211,4017
"Hybrid SC","Treated","Stock merger",33,-0.666467056977596,0.21537833344217,-1.08985359139612,-0.306599057379008,4017
"Hybrid SC","Treated","Stock merger",34,-0.702502018528327,0.241847076445566,-1.17904146141561,-0.307274976330579,4017
"Hybrid SC","Treated","Stock merger",35,-0.743179932001747,0.274816049155938,-1.27795281634602,-0.307353849344389,4017
"Hybrid SC","Treated","Stock merger",36,-0.775511415540761,0.308394727186393,-1.3836212279902,-0.290397178300871,4017
"Hybrid SC","Random placebo","Stock merger",0,-0.00958419981772788,0.0026824293902154,-0.0146762265841673,-0.00424041504061791,5978
"Hybrid SC","Random placebo","Stock merger",1,-0.0201160804129698,0.00572386751739451,-0.0307944867456228,-0.00894847008064356,5978
"Hybrid SC","Random placebo","Stock merger",2,-0.0244116951638903,0.00871680923632697,-0.0412350737249183,-0.00854853427895698,5978
"Hybrid SC","Random placebo","Stock merger",3,-0.0330370278239146,0.0100205725224109,-0.0526998300323937,-0.014162947187595,5978
"Hybrid SC","Random placebo","Stock merger",4,-0.0501038681020344,0.012223179470526,-0.0747676732355754,-0.0279869510679602,5978
"Hybrid SC","Random placebo","Stock merger",5,-0.0617791312868867,0.0161921113438127,-0.0954671081466461,-0.0317477443780637,5978
"Hybrid SC","Random placebo","Stock merger",6,-0.0734416983579702,0.0204015117278787,-0.116003908182927,-0.0373352888533745,5978
"Hybrid SC","Random placebo","Stock merger",7,-0.0835205028206282,0.0231245806556546,-0.132048151994667,-0.0429662587948933,5978
"Hybrid SC","Random placebo","Stock merger",8,-0.0946626965197217,0.0250779574524488,-0.146790146884185,-0.0502668583637507,5978
"Hybrid SC","Random placebo","Stock merger",9,-0.0994302654994855,0.028043106490082,-0.157453871461778,-0.0504227928065232,5978
"Hybrid SC","Random placebo","Stock merger",10,-0.109255948514533,0.0303670320280722,-0.172934643091179,-0.0571870184332711,5978
"Hybrid SC","Random placebo","Stock merger",11,-0.118906497875005,0.033644586931543,-0.189921117208384,-0.0602060674463339,5978
"Hybrid SC","Random placebo","Stock merger",12,-0.129260583528444,0.0357860911339564,-0.205064914708633,-0.0670083053777924,5978
"Hybrid SC","Random placebo","Stock merger",13,-0.139092394423157,0.0382821293942246,-0.219371525750004,-0.0705308130246836,5978
"Hybrid SC","Random placebo","Stock merger",14,-0.149356513148645,0.0400288107182266,-0.233126682574906,-0.0793046375439088,5978
"Hybrid SC","Random placebo","Stock merger",15,-0.158404514865007,0.0404526315778576,-0.243923856564616,-0.0855833544723412,5978
"Hybrid SC","Random placebo","Stock merger",16,-0.165329061377458,0.0418551919724191,-0.253197553245453,-0.0907259210288918,5978
"Hybrid SC","Random placebo","Stock merger",17,-0.169274111666608,0.041752479217042,-0.256326567605689,-0.0952379159815292,5978
"Hybrid SC","Random placebo","Stock merger",18,-0.178565425906691,0.0443692472405858,-0.269149891949525,-0.101007391876821,5978
"Hybrid SC","Random placebo","Stock merger",19,-0.185057883929937,0.045707178774173,-0.278055137879346,-0.105725819011536,5978
"Hybrid SC","Random placebo","Stock merger",20,-0.191831567601929,0.0476075642348685,-0.286314408792889,-0.106454383147046,5978
"Hybrid SC","Random placebo","Stock merger",21,-0.203778068115939,0.0497942613974844,-0.304900169232115,-0.115037193071768,5978
"Hybrid SC","Random placebo","Stock merger",22,-0.209501751472466,0.0516617662304826,-0.313656242654567,-0.117140151295575,5978
"Hybrid SC","Random placebo","Stock merger",23,-0.210421209781411,0.0519849273213171,-0.311927432806704,-0.118031308535047,5978
"Hybrid SC","Random placebo","Stock merger",24,-0.218920385249123,0.0518599655025718,-0.317879350801252,-0.124294546830881,5978
"Hybrid SC","Random placebo","Stock merger",25,-0.224635277318011,0.0525544263640818,-0.32579246224139,-0.130141537273997,5978
"Hybrid SC","Random placebo","Stock merger",26,-0.230979847051467,0.0520686206984863,-0.330486123730047,-0.13639424697742,5978
"Hybrid SC","Random placebo","Stock merger",27,-0.238354649113967,0.0519193102314519,-0.334932642520003,-0.142978690300575,5978
"Hybrid SC","Random placebo","Stock merger",28,-0.245123475128943,0.0537416252748528,-0.347410612436145,-0.144332314801449,5978
"Hybrid SC","Random placebo","Stock merger",29,-0.2508813445683,0.0522433230399876,-0.347518939673129,-0.150371365598104,5978
"Hybrid SC","Random placebo","Stock merger",30,-0.253328719679813,0.0522365044648048,-0.348532585402649,-0.151374080518574,5978
"Hybrid SC","Random placebo","Stock merger",31,-0.253799081194046,0.0508962656061593,-0.346385798889661,-0.151942976750068,5978
"Hybrid SC","Random placebo","Stock merger",32,-0.255464289410752,0.0512103281152161,-0.350321418144036,-0.152007563214033,5978
"Hybrid SC","Random placebo","Stock merger",33,-0.257168034569259,0.0500387209958594,-0.350361467408527,-0.155889675880375,5978
"Hybrid SC","Random placebo","Stock merger",34,-0.264961589106869,0.050507460198188,-0.357285813940338,-0.161436719633616,5978
"Hybrid SC","Random placebo","Stock merger",35,-0.272681182392019,0.0496239347165759,-0.360681189574182,-0.169984194839504,5978
"Hybrid SC","Random placebo","Stock merger",36,-0.275604622368061,0.0481900908822631,-0.360697150923837,-0.171700225329623,5978
"Hybrid SC","Runup placebo","Stock merger",0,-0.0116106872322638,0.00405518068881425,-0.0185855479487157,-0.00242858687040497,4017
"Hybrid SC","Runup placebo","Stock merger",1,-0.0192690813096633,0.00526889569830796,-0.0285055657467444,-0.0075514309660873,4017
"Hybrid SC","Runup placebo","Stock merger",2,-0.025367651354586,0.00773460080458709,-0.0389694618084514,-0.00832625909211493,4017
"Hybrid SC","Runup placebo","Stock merger",3,-0.0397750460882487,0.00966028529517513,-0.0576812782732823,-0.0186332766735412,4017
"Hybrid SC","Runup placebo","Stock merger",4,-0.0507695844310155,0.0116939081673465,-0.0715694950476221,-0.026364629959691,4017
"Hybrid SC","Runup placebo","Stock merger",5,-0.0597953403053007,0.0138198408645169,-0.085352196718894,-0.0323718946845619,4017
"Hybrid SC","Runup placebo","Stock merger",6,-0.0680118966370763,0.0149687603309388,-0.0977561857750673,-0.0391506310212164,4017
"Hybrid SC","Runup placebo","Stock merger",7,-0.0804272858414849,0.0176055959423291,-0.115221550081009,-0.0473686126047194,4017
"Hybrid SC","Runup placebo","Stock merger",8,-0.0921364505037228,0.017980589052882,-0.127253239984366,-0.0569420533859882,4017
"Hybrid SC","Runup placebo","Stock merger",9,-0.0995656676438474,0.0202796341119445,-0.138943102079666,-0.0597839692660766,4017
"Hybrid SC","Runup placebo","Stock merger",10,-0.104688524989994,0.0231098947774854,-0.152756600176987,-0.0613553912309903,4017
"Hybrid SC","Runup placebo","Stock merger",11,-0.115689007186736,0.0243942309764785,-0.165095710673802,-0.0689151805984037,4017
"Hybrid SC","Runup placebo","Stock merger",12,-0.125118180007588,0.0264130850402341,-0.178285327910543,-0.0725384296306021,4017
"Hybrid SC","Runup placebo","Stock merger",13,-0.133432078529841,0.0283111527689816,-0.188933996921519,-0.0769683699565994,4017
"Hybrid SC","Runup placebo","Stock merger",14,-0.14129087176836,0.03036344595217,-0.201859344883689,-0.0813167151756717,4017
"Hybrid SC","Runup placebo","Stock merger",15,-0.148886866594161,0.030383744822894,-0.207842864171646,-0.0870838956870042,4017
"Hybrid SC","Runup placebo","Stock merger",16,-0.154448861730425,0.0321480652835161,-0.21633167441211,-0.0877585496640669,4017
"Hybrid SC","Runup placebo","Stock merger",17,-0.160430952413362,0.0333339217672593,-0.223084977351097,-0.0911400420916496,4017
"Hybrid SC","Runup placebo","Stock merger",18,-0.174372445013805,0.0361885765046765,-0.241910767853853,-0.0998627191130017,4017
"Hybrid SC","Runup placebo","Stock merger",19,-0.185125324827975,0.0384601468078708,-0.25873344610335,-0.108556559911889,4017
"Hybrid SC","Runup placebo","Stock merger",20,-0.193450041740916,0.038928768503725,-0.268829401476072,-0.118551775458896,4017
"Hybrid SC","Runup placebo","Stock merger",21,-0.200904082382025,0.04063502148154,-0.278917819045375,-0.12082921556482,4017
"Hybrid SC","Runup placebo","Stock merger",22,-0.209220519753674,0.0416178327380826,-0.286695963096119,-0.12732026448899,4017
"Hybrid SC","Runup placebo","Stock merger",23,-0.216578985424165,0.0397492621252307,-0.289159304889191,-0.134845758219847,4017
"Hybrid SC","Runup placebo","Stock merger",24,-0.224729961054969,0.039994434438667,-0.294453473060289,-0.140547164470239,4017
"Hybrid SC","Runup placebo","Stock merger",25,-0.230795914482357,0.0401160138844235,-0.301879450039395,-0.147004176061639,4017
"Hybrid SC","Runup placebo","Stock merger",26,-0.236883187935659,0.0426780058346098,-0.311942183395126,-0.149197859644746,4017
"Hybrid SC","Runup placebo","Stock merger",27,-0.24017930587508,0.0429773677522672,-0.313686352137654,-0.150159955286725,4017
"Hybrid SC","Runup placebo","Stock merger",28,-0.245180250292511,0.0439100125733859,-0.320411739408057,-0.151548249837202,4017
"Hybrid SC","Runup placebo","Stock merger",29,-0.248499016644074,0.0448899974680305,-0.325598922676892,-0.154970330206313,4017
"Hybrid SC","Runup placebo","Stock merger",30,-0.246566765592749,0.044171858538365,-0.322380347974253,-0.154456163875887,4017
"Hybrid SC","Runup placebo","Stock merger",31,-0.248931141899422,0.043206186735267,-0.323068766105175,-0.154824957827298,4017
"Hybrid SC","Runup placebo","Stock merger",32,-0.255139594974016,0.0450036362599652,-0.332206920147297,-0.15746122014798,4017
"Hybrid SC","Runup placebo","Stock merger",33,-0.260326728164979,0.0442876528414789,-0.334874908441075,-0.163201458319809,4017
"Hybrid SC","Runup placebo","Stock merger",34,-0.262128164383811,0.0432631400977282,-0.334454066853286,-0.169386139865535,4017
"Hybrid SC","Runup placebo","Stock merger",35,-0.263898147230462,0.0431145440213342,-0.336744944859251,-0.168461111127095,4017
"Hybrid SC","Runup placebo","Stock merger",36,-0.267031598451309,0.0438311776109484,-0.340772282023535,-0.169186588443995,4017
"Monthly SC","Corrected","Stock merger",0,0.0235236348961619,0.00495453585362904,0.0137960622972986,0.0328779145763956,3661
"Monthly SC","Corrected","Stock merger",1,0.0310031264356122,0.00596778060203587,0.0183549749460531,0.041364007284578,3661
"Monthly SC","Corrected","Stock merger",2,0.0335765583928514,0.00683858322356984,0.019566356708864,0.0449849553565388,3661
"Monthly SC","Corrected","Stock merger",3,0.0386944501172746,0.00863695275945138,0.0201518933665199,0.0541012511648148,3661
"Monthly SC","Corrected","Stock merger",4,0.031002393008916,0.0104410745190807,0.00744039834979534,0.0496185436792999,3661
"Monthly SC","Corrected","Stock merger",5,0.0325344527694654,0.0108678096831045,0.00931348788577514,0.0520287606588594,3661
"Monthly SC","Corrected","Stock merger",6,0.0323826567124313,0.012668503111577,0.00624185954120004,0.0557015248702269,3661
"Monthly SC","Corrected","Stock merger",7,0.0191896390211222,0.0148126636581321,-0.00976941561208608,0.0481673934901485,3661
"Monthly SC","Corrected","Stock merger",8,0.0211916486572541,0.015569899908615,-0.0104728998236334,0.052048382833664,3661
"Monthly SC","Corrected","Stock merger",9,0.00770099641416673,0.0234488778794115,-0.0405870837653368,0.0515259087146277,3661
"Monthly SC","Corrected","Stock merger",10,0.0104315641626422,0.0246132007632394,-0.0395533347614536,0.0551108588008325,3661
"Monthly SC","Corrected","Stock merger",11,0.00355964334033056,0.0280938128004629,-0.0518219368562369,0.0554416427114199,3661
"Monthly SC","Corrected","Stock merger",12,0.0024832294254357,0.029668263787516,-0.056076595195048,0.0590959646437211,3661
"Monthly SC","Corrected","Stock merger",13,-0.00482498071509657,0.0306071533341464,-0.0650472278588231,0.0547562825692121,3661
"Monthly SC","Corrected","Stock merger",14,-0.00744765932654429,0.0323182601733369,-0.0711071140937557,0.0554600170845028,3661
"Monthly SC","Corrected","Stock merger",15,-0.00362665982878982,0.0310578166833811,-0.0662777565104417,0.0571636802388995,3661
"Monthly SC","Corrected","Stock merger",16,-0.0110346556055285,0.0307565615250207,-0.0724626682462922,0.0491810231636447,3661
"Monthly SC","Corrected","Stock merger",17,-0.0133271341820625,0.0302317302879388,-0.073234000070824,0.045532198953206,3661
"Monthly SC","Corrected","Stock merger",18,-0.0194977018420897,0.0296398268198784,-0.0769251534795322,0.0376107736615212,3661
"Monthly SC","Corrected","Stock merger",19,-0.0300465169018666,0.0298629589504763,-0.086009078108,0.0276172099925092,3661
"Monthly SC","Corrected","Stock merger",20,-0.0354321803280034,0.0290078526317698,-0.0906987593074557,0.0193962897952655,3661
"Monthly SC","Corrected","Stock merger",21,-0.0421184880177178,0.0293055644102863,-0.10017924007799,0.010792085071482,3661
"Monthly SC","Corrected","Stock merger",22,-0.0483859864730621,0.0298650673752839,-0.106827663387719,0.00821715445631332,3661
"Monthly SC","Corrected","Stock merger",23,-0.0485918055382478,0.0299276069145077,-0.105923737688963,0.00802263867125236,3661
"Monthly SC","Corrected","Stock merger",24,-0.0655362323590072,0.0342553101406291,-0.131312270029058,0.00062428077513776,3661
"Monthly SC","Corrected","Stock merger",25,-0.074745394828908,0.037519179790969,-0.149281995364023,-0.00367207383913207,3661
"Monthly SC","Corrected","Stock merger",26,-0.0760857943249733,0.0385122868900009,-0.151728997411934,-0.00254187120517328,3661
"Monthly SC","Corrected","Stock merger",27,-0.0841304918600902,0.0408375788471588,-0.164818878860385,-0.00611105976774223,3661
"Monthly SC","Corrected","Stock merger",28,-0.0904279548792128,0.0437789505106105,-0.178627676207432,-0.0086929569609952,3661
"Monthly SC","Corrected","Stock merger",29,-0.0958725843797656,0.0442349175034945,-0.183511667019319,-0.0132834095054633,3661
"Monthly SC","Corrected","Stock merger",30,-0.0979993351326774,0.0453299007880908,-0.190112621402637,-0.0155641036917219,3661
"Monthly SC","Corrected","Stock merger",31,-0.0984589149293416,0.0484179405696216,-0.197982602158253,-0.0102285109690693,3661
"Monthly SC","Corrected","Stock merger",32,-0.103106618595975,0.0475695615118873,-0.197974847156774,-0.0148519714419821,3661
"Monthly SC","Corrected","Stock merger",33,-0.106162943843704,0.0479571243884738,-0.201202176872131,-0.0160283658566878,3661
"Monthly SC","Corrected","Stock merger",34,-0.109830204115177,0.0494302889722702,-0.205826475185457,-0.0152290491172943,3661
"Monthly SC","Corrected","Stock merger",35,-0.109738235127474,0.0522028455200178,-0.213556622473833,-0.013475867820807,3661
"Monthly SC","Corrected","Stock merger",36,-0.108178936761505,0.0543826775212659,-0.213663773989152,-0.00762455037522622,3661
"Gsynth","Corrected","Stock merger",0,0.0208566235178588,0.00545821422435528,0.010218435105324,0.031180857785223,3661
"Gsynth","Corrected","Stock merger",1,0.0203949656115734,0.00598532128320434,0.00826751999376398,0.0311867687810962,3661
"Gsynth","Corrected","Stock merger",2,0.016937118049211,0.00860634795415059,0.00104120573792524,0.0358594125135705,3661
"Gsynth","Corrected","Stock merger",3,0.0179516090332833,0.010047178092636,-0.000353304990317105,0.0389150162136375,3661
"Gsynth","Corrected","Stock merger",4,0.0123362539207623,0.0124269187636842,-0.0127723685534019,0.0372149315336038,3661
"Gsynth","Corrected","Stock merger",5,0.0124173315099971,0.0119660052268903,-0.0125992736389092,0.0343706021173857,3661
"Gsynth","Corrected","Stock merger",6,0.0102117024870701,0.0128004940348076,-0.0157804804135491,0.0341391519032651,3661
"Gsynth","Corrected","Stock merger",7,0.00809167952107555,0.0208483804376628,-0.0295966524743824,0.0542519355908247,3661
"Gsynth","Corrected","Stock merger",8,0.00901624366360952,0.022368204107591,-0.0289415150970635,0.0600477842178546,3661
"Gsynth","Corrected","Stock merger",9,-0.00900101396939844,0.0301811585778187,-0.0631514883000973,0.0565835678974616,3661
"Gsynth","Corrected","Stock merger",10,-0.0121500602366929,0.0302576360531462,-0.0682111733291855,0.0518410586883318,3661
"Gsynth","Corrected","Stock merger",11,-0.0188924399722531,0.0321770558951674,-0.0794387872891528,0.0450153662561863,3661
"Gsynth","Corrected","Stock merger",12,-0.0214192265018627,0.0342211290040053,-0.088061794754904,0.0486708298579215,3661
"Gsynth","Corrected","Stock merger",13,-0.0273310904375698,0.0343175497589225,-0.0918797191666837,0.0443415437255951,3661
"Gsynth","Corrected","Stock merger",14,-0.0365369144625159,0.0375014256640809,-0.10758855704851,0.0403387271660386,3661
"Gsynth","Corrected","Stock merger",15,-0.0293070363567136,0.0343971971972196,-0.0957268241121062,0.0418435474307358,3661
"Gsynth","Corrected","Stock merger",16,-0.0392680189236342,0.0341706474586959,-0.102700917025485,0.031965431345731,3661
"Gsynth","Corrected","Stock merger",17,-0.0388294915454244,0.0371425783567454,-0.109563796484091,0.0370106297858053,3661
"Gsynth","Corrected","Stock merger",18,-0.041463937626082,0.0377103136810036,-0.110623569250376,0.0380057088961751,3661
"Gsynth","Corrected","Stock merger",19,-0.053011736425219,0.0382016438927783,-0.122844470942367,0.0273975806436405,3661
"Gsynth","Corrected","Stock merger",20,-0.0532921344316326,0.0384153096376766,-0.125901437653132,0.0274571941113078,3661
"Gsynth","Corrected","Stock merger",21,-0.0632110662832264,0.0408246621615432,-0.140020940078381,0.0201608323328434,3661
"Gsynth","Corrected","Stock merger",22,-0.0595796911296125,0.0409036580307271,-0.136827361081102,0.0245549219697964,3661
"Gsynth","Corrected","Stock merger",23,-0.061091387403304,0.0397426663578252,-0.135937927385595,0.0208616988567619,3661
"Gsynth","Corrected","Stock merger",24,-0.0679129703409528,0.0430437976619008,-0.150093820447659,0.0228146197458074,3661
"Gsynth","Corrected","Stock merger",25,-0.0759103747695365,0.0452832948348097,-0.162710001938839,0.0177939903169095,3661
"Gsynth","Corrected","Stock merger",26,-0.0774151128478867,0.0446262119418345,-0.163838799525666,0.0127980861881893,3661
"Gsynth","Corrected","Stock merger",27,-0.0737418037030414,0.044958797584479,-0.159815914951751,0.0162789191025676,3661
"Gsynth","Corrected","Stock merger",28,-0.0718999126793766,0.0492795249707868,-0.166654521979556,0.0293668237890855,3661
"Gsynth","Corrected","Stock merger",29,-0.0750217901646919,0.051371532196363,-0.173230629649227,0.0313455205582562,3661
"Gsynth","Corrected","Stock merger",30,-0.0801994725206052,0.0532810213665152,-0.181989640757883,0.0292286991583801,3661
"Gsynth","Corrected","Stock merger",31,-0.0815270547675422,0.055844950573765,-0.187058601170418,0.033582559945961,3661
"Gsynth","Corrected","Stock merger",32,-0.087514792212024,0.0582432687662779,-0.19915101747336,0.0288212755341901,3661
"Gsynth","Corrected","Stock merger",33,-0.0867267872350058,0.0598289833917752,-0.202697089780397,0.0338633391137203,3661
"Gsynth","Corrected","Stock merger",34,-0.0921406066547941,0.0591661054511817,-0.204884368663015,0.0303779642647737,3661
"Gsynth","Corrected","Stock merger",35,-0.0873794902753908,0.0526944273635281,-0.184198012481032,0.0225474563574616,3661
"Gsynth","Corrected","Stock merger",36,-0.0894012740378237,0.0575426851858497,-0.198536378927485,0.0315770775082432,3661
"Hybrid SC","Corrected","Stock merger",0,0.0304913434298472,0.0140712475255382,0.0045756275887216,0.0590625152681826,4017
"Hybrid SC","Corrected","Stock merger",1,0.0298077427816709,0.0158992584097903,-0.00100503291750754,0.0618039852985401,4017
"Hybrid SC","Corrected","Stock merger",2,0.0182491162580196,0.0127877802887927,-0.00942457690623399,0.0436136825758234,4017
"Hybrid SC","Corrected","Stock merger",3,0.00765185096030822,0.0166323057196836,-0.0234949665989704,0.0415137601599785,4017
"Hybrid SC","Corrected","Stock merger",4,-0.0152063078549963,0.0263436005565276,-0.0679117198781127,0.0312013123589305,4017
"Hybrid SC","Corrected","Stock merger",5,-0.0316101861731991,0.0322261864202955,-0.095829066524617,0.0257297328474622,4017
"Hybrid SC","Corrected","Stock merger",6,-0.0412206744314241,0.0305269821499927,-0.104435854415053,0.0142846820932345,4017
"Hybrid SC","Corrected","Stock merger",7,-0.0417622386723182,0.0279950392277306,-0.0980857465005734,0.0090785062252619,4017
"Hybrid SC","Corrected","Stock merger",8,-0.0393910569093478,0.0215450547860599,-0.081150267931818,0.00165334032444135,4017
"Hybrid SC","Corrected","Stock merger",9,-0.04829962180561,0.0225879088129526,-0.0943465996406337,-0.00561236207933338,4017
"Hybrid SC","Corrected","Stock merger",10,-0.0610039198477853,0.0287926903463689,-0.118012350538811,-0.00606988500322183,4017
"Hybrid SC","Corrected","Stock merger",11,-0.0715352495296393,0.0342063861452574,-0.138272555498759,-0.0049263475636449,4017
"Hybrid SC","Corrected","Stock merger",12,-0.087641067430397,0.0408625692515853,-0.166993092775727,-0.0108542440629723,4017
"Hybrid SC","Corrected","Stock merger",13,-0.0989294951321658,0.043021634629549,-0.184000266527619,-0.0178432569098451,4017
"Hybrid SC","Corrected","Stock merger",14,-0.0995790321846385,0.0416099184241377,-0.180737783243591,-0.0204165267987267,4017
"Hybrid SC","Corrected","Stock merger",15,-0.102356540896459,0.0416168306749465,-0.182363634165529,-0.020036192254377,4017
"Hybrid SC","Corrected","Stock merger",16,-0.115646422287209,0.0421925936067909,-0.196816834866831,-0.032796691631938,4017
"Hybrid SC","Corrected","Stock merger",17,-0.129411838935049,0.0423351713226648,-0.211817901182873,-0.0448934673840492,4017
"Hybrid SC","Corrected","Stock merger",18,-0.143289525245902,0.046211343017016,-0.234163819535061,-0.0516154177532015,4017
"Hybrid SC","Corrected","Stock merger",19,-0.159158717639803,0.0505965523976861,-0.258709294032165,-0.0585392294452068,4017
"Hybrid SC","Corrected","Stock merger",20,-0.18033251599429,0.0598675929162594,-0.295470706878838,-0.0607346664650677,4017
"Hybrid SC","Corrected","Stock merger",21,-0.20238558515616,0.069888670884737,-0.340629631533227,-0.0665063697283506,4017
"Hybrid SC","Corrected","Stock merger",22,-0.218515592615193,0.0759030031814186,-0.368137344942821,-0.0738498587963396,4017
"Hybrid SC","Corrected","Stock merger",23,-0.236829085392889,0.0889466562977637,-0.412340966457848,-0.0695825161284302,4017
"Hybrid SC","Corrected","Stock merger",24,-0.254337984454209,0.100733157673763,-0.45801030916544,-0.0714294140817292,4017
"Hybrid SC","Corrected","Stock merger",25,-0.268091485874665,0.110053663971469,-0.490008977372858,-0.0722463739012364,4017
"Hybrid SC","Corrected","Stock merger",26,-0.272178336224179,0.109564728269893,-0.49153104603962,-0.0776056090031721,4017
"Hybrid SC","Corrected","Stock merger",27,-0.280216430722736,0.109281949274659,-0.498380954844298,-0.0840261161993642,4017
"Hybrid SC","Corrected","Stock merger",28,-0.284455602437567,0.109305720141871,-0.500719025138334,-0.0852718381521341,4017
"Hybrid SC","Corrected","Stock merger",29,-0.296236423763271,0.113912226115714,-0.517825745932039,-0.0885512986719857,4017
"Hybrid SC","Corrected","Stock merger",30,-0.333742116092404,0.134532081357743,-0.596435020049802,-0.0973224503158766,4017
"Hybrid SC","Corrected","Stock merger",31,-0.361732300702219,0.157555481128943,-0.669442236801431,-0.0911879165275327,4017
"Hybrid SC","Corrected","Stock merger",32,-0.380945884169409,0.170430900726096,-0.715784557794844,-0.0935170542527916,4017
"Hybrid SC","Corrected","Stock merger",33,-0.406140328812617,0.189729126518867,-0.77631027817208,-0.0964832722515693,4017
"Hybrid SC","Corrected","Stock merger",34,-0.440373854144516,0.215680478688807,-0.858549121744373,-0.09425291056411,4017
"Hybrid SC","Corrected","Stock merger",35,-0.479281784771285,0.248431390131535,-0.962404326196556,-0.0938543704432154,4017
"Hybrid SC","Corrected","Stock merger",36,-0.508479817089452,0.279896736472751,-1.05220227308821,-0.0779271995064577,4017
