"method","subsample","event_date","mean_car","se","boot_se","lo","hi","n","metric"
"Gsynth","Full sample",30,-0.0183172858392537,0.00159723302423409,0.00523587759401413,-0.0295829062562701,-0.00857770256071635,14847,"log"
"Gsynth","Full sample",31,-0.0191334238927399,0.00162409117935073,0.0054409543020498,-0.0308031536437054,-0.00903474608412734,14847,"log"
"Gsynth","Full sample",32,-0.0199874036365793,0.00164689637348543,0.00554358607936296,-0.031893748470015,-0.0096698727075795,14847,"log"
"Gsynth","Full sample",33,-0.0209396773284609,0.00166973454414965,0.00566803044774429,-0.0331246028252885,-0.0103908129225783,14847,"log"
"Gsynth","Full sample",34,-0.0219114345069456,0.00169639811544912,0.00582051247053094,-0.0342589370834154,-0.011086001967765,14847,"log"
"Gsynth","Full sample",35,-0.0228037468481982,0.00171798491278564,0.00602851185521165,-0.0355372435136108,-0.0117561370403683,14847,"log"
"Gsynth","Full sample",36,-0.0236062051648604,0.00175257457843083,0.00595862832609773,-0.0363182271650656,-0.0126494541588799,14847,"log"
"Gsynth","Full sample",37,-0.0247185296256717,0.00177558458920508,0.0062077205020885,-0.0379473549809307,-0.0133403695103025,14847,"log"
"Gsynth","Full sample",38,-0.025931151728024,0.00179449878005089,0.00636491215980446,-0.0396886303350912,-0.0140023169087446,14847,"log"
"Gsynth","Full sample",39,-0.0266099750080211,0.00181263668179495,0.00653748961533925,-0.0403764840122868,-0.014358809140128,14847,"log"
"Gsynth","Full sample",40,-0.0276739853663289,0.00183625760659751,0.00674172382398085,-0.0418205640276333,-0.0151920165320245,14847,"log"
"Gsynth","Full sample",41,-0.0290271029604071,0.00187634026813089,0.00700842169813425,-0.0438323842232604,-0.0160956408947334,14847,"log"
"Gsynth","Full sample",42,-0.0297967173612156,0.00189376836998901,0.00715324577160656,-0.0448004504485096,-0.0165553442527802,14847,"log"
"Gsynth","Full sample",43,-0.0306432851831987,0.00192482616699701,0.00736756334454994,-0.0459855784006157,-0.0169940581120123,14847,"log"
"Gsynth","Full sample",44,-0.0318614718564817,0.00195234226799512,0.00755919101713291,-0.0476176076143822,-0.0180126929651803,14847,"log"
"Gsynth","Full sample",45,-0.0327733352141177,0.0019866183243829,0.00765941053849093,-0.0488234767467454,-0.0187224960498459,14847,"log"
"Gsynth","Full sample",46,-0.0336216482656753,0.00201105208855367,0.00781218910939085,-0.0501552637071635,-0.0191821621532217,14847,"log"
"Gsynth","Full sample",47,-0.0342178984816383,0.00203384313871832,0.00794696584509339,-0.0509610121540554,-0.0194909566286694,14847,"log"
"Gsynth","Full sample",48,-0.0351244423531075,0.002062561469678,0.00815388353918613,-0.0522441664605971,-0.0202017326032246,14847,"log"
"Gsynth","Full sample",49,-0.0352053297893874,0.00207884179596806,0.00808558219789247,-0.0521209400975628,-0.0203536379701595,14847,"log"
"Gsynth","Full sample",50,-0.0360507084877479,0.00209076632489551,0.008252559038735,-0.053161316952628,-0.0208573533173126,14847,"log"
"Gsynth","Full sample",51,-0.0371829689996314,0.00211278814198424,0.00848590032311266,-0.0548857121430305,-0.0215713013452476,14847,"log"
"Gsynth","Full sample",52,-0.0381806878564882,0.00213592271689596,0.0085785598755994,-0.0558922132936018,-0.0222760441591601,14847,"log"
"Gsynth","Full sample",53,-0.0395415643047944,0.0021572266500024,0.00877549605550465,-0.0575675590970137,-0.0231645503481434,14847,"log"
"Gsynth","Full sample",54,-0.0402360071930638,0.00217900941999474,0.00890518728630127,-0.0585303657346895,-0.0236925262707972,14847,"log"
"Gsynth","Full sample",55,-0.0409857940282628,0.00220246187411081,0.00898926041366262,-0.0593861599814372,-0.0243839480757764,14847,"log"
"Gsynth","Full sample",56,-0.0418724269305073,0.00222413535795746,0.0092488404003191,-0.0608910094468587,-0.0248541021283749,14847,"log"
"Gsynth","Full sample",57,-0.0426322680855568,0.00223922074795288,0.00929754327077313,-0.0620512454269928,-0.0253574851725763,14847,"log"
"Gsynth","Full sample",58,-0.0439070791316394,0.00225570914853164,0.00941543000772624,-0.0635220254081498,-0.0264411900684311,14847,"log"
"Gsynth","Full sample",59,-0.0453920365573472,0.0022776253332485,0.00962997925114902,-0.0655516533744303,-0.0276930573568104,14847,"log"
"Gsynth","Full sample",60,-0.0461090010226921,0.00229736918666949,0.00971191273848369,-0.066462854954307,-0.0282782408484984,14847,"log"
"Gsynth","Full sample",61,-0.046785811063666,0.00232003887512681,0.00967698513985146,-0.0671456510930817,-0.0285823051532079,14847,"log"
"Gsynth","Full sample",62,-0.0477870895798773,0.00234135530468685,0.00969454336841506,-0.0681733963835423,-0.0294823110631882,14847,"log"
"Gsynth","Full sample",63,-0.0489854480300993,0.00236757317843999,0.00985677073055263,-0.0697804071534672,-0.0303026071000122,14847,"log"
"Gsynth","Full sample",64,-0.0500347893448162,0.00238755178810725,0.00988982775376569,-0.0706363465256167,-0.0313837017171252,14847,"log"
"Gsynth","Full sample",65,-0.0509975451819397,0.00240642152750109,0.0100868450953391,-0.0720800122274795,-0.0323968434885208,14847,"log"
"Gsynth","Full sample",66,-0.052241687559247,0.00242512759839972,0.0102163606765778,-0.073434433289666,-0.0332352043762766,14847,"log"
"Gsynth","Full sample",67,-0.0529252780506541,0.00244710128363303,0.0102571535676698,-0.0742100485772719,-0.0336553643910502,14847,"log"
"Gsynth","Full sample",68,-0.0539654520152694,0.00246668228010594,0.0103995774083824,-0.0756137192749593,-0.0345316754882621,14847,"log"
"Gsynth","Full sample",69,-0.0548493182494511,0.00249307318057991,0.0104400692302278,-0.0766635105860273,-0.0353696770661605,14847,"log"
"Gsynth","Full sample",70,-0.0563820599244356,0.00251384778469784,0.0106966013129161,-0.0789205866218815,-0.0364410058713988,14847,"log"
"Gsynth","Full sample",71,-0.0572004728679676,0.00253364731174735,0.0107973705843113,-0.0801070694001062,-0.0371249794679662,14847,"log"
"Gsynth","Full sample",72,-0.0586576142949665,0.00255551510782573,0.0109873840807217,-0.0819860008646034,-0.0382313611278169,14847,"log"
"Gsynth","Full sample",73,-0.0601039852419265,0.0025784603652416,0.0111324806627062,-0.0837748470083619,-0.0396562471809465,14847,"log"
"Gsynth","Full sample",74,-0.0612079792954642,0.00260147591353467,0.0113010479989002,-0.0854438679854597,-0.0403077716276971,14847,"log"
"Gsynth","Full sample",75,-0.062054640743755,0.0026232331918379,0.0113993550364587,-0.0864731828055766,-0.0409693973456759,14847,"log"
"Gsynth","Full sample",76,-0.0628695768827778,0.00264667130484654,0.0115187202821203,-0.0874908062005241,-0.0417090422458558,14847,"log"
"Gsynth","Full sample",77,-0.0640057431970555,0.00267018995892014,0.0117526534729973,-0.0893169200735851,-0.042289873926671,14847,"log"
"Gsynth","Full sample",78,-0.0647698372103058,0.00268947500352507,0.0117638827269486,-0.0900646550734702,-0.0433471407404677,14847,"log"
"Gsynth","Full sample",79,-0.0657849558245445,0.00271282224498176,0.0119016964400597,-0.0913083413003711,-0.0436897239562343,14847,"log"
"Gsynth","Full sample",80,-0.0666299861799548,0.00273670027837591,0.0120261659866154,-0.0927648043619534,-0.0443396972294796,14847,"log"
"Gsynth","Full sample",81,-0.0674220815058266,0.00276071461072511,0.0119101890801643,-0.0929629167334637,-0.0450736866658026,14847,"log"
"Gsynth","Full sample",82,-0.0678661950201537,0.00277697842883796,0.0120175215899256,-0.093567731242245,-0.0449295486306487,14847,"log"
"Gsynth","Full sample",83,-0.0688098912711405,0.0027920968402557,0.0120822300993832,-0.0946832242739694,-0.0459746518920545,14847,"log"
"Gsynth","Full sample",84,-0.0698913558072426,0.00281716370201556,0.0121931832562067,-0.0960759623745115,-0.0470729871417536,14847,"log"
"Gsynth","Full sample",85,-0.0710107887534098,0.00282843787139976,0.0123282699809089,-0.0975111885749554,-0.0479262917899293,14847,"log"
"Gsynth","Full sample",86,-0.0720825238652349,0.00285442035870108,0.0125397678762548,-0.0989256117252805,-0.0486737359208332,14847,"log"
"Gsynth","Full sample",87,-0.073456637649906,0.00287041693569267,0.0128497985098325,-0.100852889462864,-0.0491048874280426,14847,"log"
"Gsynth","Full sample",88,-0.0746733747251831,0.00288597021321465,0.012896694270282,-0.101595877130701,-0.0501353426310246,14847,"log"
"Gsynth","Full sample",89,-0.0753480729181222,0.00290254529895809,0.0130427691588934,-0.10269943749573,-0.0506311006565625,14847,"log"
"Gsynth","Full sample",90,-0.0767194679448805,0.00292633843315685,0.0132308464675124,-0.104515867883487,-0.0510998689623133,14847,"log"
"Gsynth","Full sample",91,-0.07767370524002,0.00294631944408869,0.0133581872484668,-0.105925020799401,-0.052436186043313,14847,"log"
"Gsynth","Full sample",92,-0.0781479518861918,0.00296395052789078,0.0134537893570129,-0.106690747718015,-0.0523843063383924,14847,"log"
"Gsynth","Full sample",93,-0.0790501192654982,0.00298277793542054,0.0135016399224879,-0.107538651178126,-0.0539758959830603,14847,"log"
"Gsynth","Full sample",94,-0.0800547483324749,0.00299693241783608,0.0137097491248054,-0.10910935132884,-0.0544586974328634,14847,"log"
"Gsynth","Full sample",95,-0.0811803995429485,0.0030154479144267,0.0138317129021009,-0.110223939827776,-0.055030231669387,14847,"log"
"Gsynth","Full sample",96,-0.0822974616999975,0.00303802208401009,0.0139368631795894,-0.111714804961041,-0.0561686119300598,14847,"log"
"Gsynth","Full sample",97,-0.0834104481902366,0.00306488229754045,0.0141227504780122,-0.112884861325928,-0.0569088081514892,14847,"log"
"Gsynth","Full sample",98,-0.084982438612736,0.00308506064478421,0.0144095493486699,-0.115036688055911,-0.0581498977084726,14847,"log"
"Gsynth","Full sample",99,-0.0857129825988525,0.00310739876252719,0.0144300407663792,-0.115382222523355,-0.0588852876182633,14847,"log"
"Gsynth","Full sample",100,-0.0864072286274315,0.00312259565646258,0.0146003772661195,-0.116251509072892,-0.0589266357139038,14847,"log"
"Gsynth","Full sample",101,-0.0877693665498991,0.00314428788454961,0.0148609360606101,-0.118053820220283,-0.0597089871294646,14847,"log"
"Gsynth","Full sample",102,-0.0885321616609906,0.00316089254428843,0.0147893883220322,-0.118620606015628,-0.0608353971377967,14847,"log"
"Gsynth","Full sample",103,-0.0895804273006972,0.00317840062986265,0.0148664618965454,-0.119701501767646,-0.0616574568180374,14847,"log"
"Gsynth","Full sample",104,-0.0903992225287507,0.00319499960491699,0.0148868228776002,-0.120637829617089,-0.0623401784701236,14847,"log"
"Gsynth","Full sample",105,-0.0915054918832945,0.00321899408711007,0.0150744891179146,-0.121899046637152,-0.0633152030052431,14847,"log"
"Gsynth","Full sample",106,-0.092932214195194,0.00323669067004818,0.015276426068989,-0.123421886018609,-0.0642078171329196,14847,"log"
"Gsynth","Full sample",107,-0.0941371764550996,0.00325658707227028,0.0153967837455847,-0.12482058867146,-0.0653646663737946,14847,"log"
"Gsynth","Full sample",108,-0.0946146929144599,0.00327490686037168,0.0155604279308867,-0.125560397000033,-0.065626102221438,14847,"log"
"Gsynth","Full sample",109,-0.0959806564011976,0.0032975863933987,0.0154784461242748,-0.12679327306308,-0.066942726606861,14847,"log"
"Gsynth","Full sample",110,-0.0971254257281283,0.00332101211873325,0.0155672801489662,-0.128207769760742,-0.0677025079135902,14847,"log"
"Gsynth","Full sample",111,-0.0984282561558954,0.00334249520160856,0.0159306117910002,-0.13029240282555,-0.0684699944680757,14847,"log"
"Gsynth","Full sample",112,-0.0999648108555632,0.00336012843181229,0.0160920765251454,-0.13228540720405,-0.0694271204594741,14847,"log"
"Gsynth","Full sample",113,-0.101101252722755,0.00338525832165741,0.0160652459711935,-0.13321234550452,-0.070970786012167,14847,"log"
"Gsynth","Full sample",114,-0.101906216038247,0.00340356185552446,0.0162876123103634,-0.134449524206967,-0.071405813751628,14847,"log"
"Gsynth","Full sample",115,-0.10317451880302,0.00342213259584821,0.0163616137939148,-0.135831866577942,-0.0723276414238449,14847,"log"
"Gsynth","Full sample",116,-0.104295530791528,0.00344374896255004,0.0164978940748492,-0.137149927856686,-0.073453468813161,14847,"log"
"Gsynth","Full sample",117,-0.105072397543743,0.00346764423166361,0.0166964208963052,-0.138505946416478,-0.0738731618191255,14847,"log"
"Gsynth","Full sample",118,-0.105938609766275,0.00349592741626732,0.0168958539925875,-0.139909186945479,-0.0741946386793348,14847,"log"
"Gsynth","Full sample",119,-0.10715988756133,0.00351294474320078,0.0170407448817129,-0.141536362794214,-0.0750420835724461,14847,"log"
"Gsynth","Full sample",120,-0.108517627847006,0.00353260236255324,0.0173170380592172,-0.143361159931391,-0.0756020101230671,14847,"log"
"Gsynth","Full sample",121,-0.109878986104713,0.00355260685988608,0.0173025909077194,-0.144698721530895,-0.0768598355484697,14847,"log"
"Gsynth","Full sample",122,-0.110590729287068,0.00356516707569041,0.0176356379552077,-0.146002301126293,-0.0768924870836554,14847,"log"
"Gsynth","Full sample",123,-0.111520867475645,0.00358118484870238,0.0176595957347791,-0.147208614324605,-0.0779702734495809,14847,"log"
"Gsynth","Full sample",124,-0.112340522801045,0.00359695504899697,0.0177028008298758,-0.148058092721994,-0.0784451365734321,14847,"log"
"Gsynth","Full sample",125,-0.113066466799016,0.0036262106996176,0.0179198257474944,-0.14910294329806,-0.0790468846632086,14847,"log"
"Gsynth","Full sample",126,-0.113761374011875,0.00364112222924446,0.0181405824012242,-0.150222059071225,-0.0794807779005012,14847,"log"
"Gsynth","Full sample",127,-0.114525069351996,0.00365409087146665,0.0183175309852655,-0.151469589346481,-0.0799504748672151,14847,"log"
"Gsynth","Full sample",128,-0.115917466457283,0.00367556004051695,0.0183316018022071,-0.15267402743218,-0.0813890385413979,14847,"log"
"Gsynth","Full sample",129,-0.117500441461013,0.00369984652659705,0.018612605024293,-0.154756372097757,-0.0822638135252871,14847,"log"
"Gsynth","Full sample",130,-0.118741552034554,0.0037256443372268,0.0187901562840843,-0.156743717269721,-0.083090666094229,14847,"log"
"Gsynth","Full sample",131,-0.1197203176932,0.00374573727647911,0.0190442615437614,-0.158622432118149,-0.0833354941329085,14847,"log"
"Gsynth","Full sample",132,-0.121318485070509,0.00377674955485742,0.0192463205046864,-0.160116284634207,-0.0850051369115877,14847,"log"
"Gsynth","Full sample",133,-0.121463998012725,0.00379225260196951,0.0192689641727787,-0.160339240382562,-0.0850631426685243,14847,"log"
"Gsynth","Full sample",134,-0.122891860478909,0.00381920475404342,0.0194188837156217,-0.161742880698515,-0.0862464180578607,14847,"log"
"Gsynth","Full sample",135,-0.124107493317056,0.00384040099213097,0.0196312365254184,-0.163468797813847,-0.0867036459259629,14847,"log"
"Gsynth","Full sample",136,-0.124564543732767,0.00384441570434863,0.0196644517953768,-0.164102446552082,-0.0872393551940651,14847,"log"
"Gsynth","Full sample",137,-0.125331408158228,0.00387266451836347,0.0196944177862049,-0.164745481504828,-0.0878821653342987,14847,"log"
"Gsynth","Full sample",138,-0.125842252612174,0.00389454609346255,0.0197943832186985,-0.165331113108182,-0.0879785513473095,14847,"log"
"Gsynth","Full sample",139,-0.126659274099862,0.00391960405773809,0.0199024374835778,-0.16663619964742,-0.0886722605271594,14847,"log"
"Gsynth","Full sample",140,-0.127942155769564,0.00393558010010308,0.0200684023455897,-0.168272594971124,-0.0891595166129233,14847,"log"
"Gsynth","Full sample",141,-0.129142926205985,0.00395526307580892,0.0203138031965192,-0.169914927954996,-0.0895160241983952,14847,"log"
"Gsynth","Full sample",142,-0.129832091774141,0.00396366228278012,0.0204342610471117,-0.171465730572289,-0.0898822515978574,14847,"log"
"Gsynth","Full sample",143,-0.131351441292312,0.00398954895906123,0.0206284548965776,-0.173400759390933,-0.0909227955673113,14847,"log"
"Gsynth","Full sample",144,-0.131841248526837,0.00402001131113439,0.0207653211670213,-0.173910248755208,-0.0911871379909266,14847,"log"
"Gsynth","Full sample",145,-0.132555064757347,0.00403603974181702,0.0207801960680051,-0.174599487670884,-0.0919354253823094,14847,"log"
"Gsynth","Full sample",146,-0.133695316732781,0.00405234013352463,0.0209256235811584,-0.176264114374875,-0.0929401774619175,14847,"log"
"Gsynth","Full sample",147,-0.134756257453611,0.00407587664020806,0.0210772013864427,-0.177396878336706,-0.0937466255342701,14847,"log"
"Gsynth","Full sample",148,-0.135678640913696,0.00409840478533445,0.0212474324803951,-0.178674312639053,-0.0942861868298902,14847,"log"
"Gsynth","Full sample",149,-0.137078806999576,0.0041164940040861,0.0212585347623636,-0.179603997478762,-0.0953200709189702,14847,"log"
"Gsynth","Full sample",150,-0.137867571094997,0.00413585901332846,0.0213892540210148,-0.180880333696401,-0.0962109813123877,14847,"log"
"Gsynth","Full sample",151,-0.138480832370584,0.00415593718554035,0.0215620039989547,-0.181671459494856,-0.0966720471080032,14847,"log"
"Gsynth","Full sample",152,-0.139345156558196,0.00417483947027215,0.0216760556684115,-0.18301903269011,-0.0973467038401442,14847,"log"
"Gsynth","Full sample",153,-0.140530060970364,0.00419383708980564,0.0219590528915968,-0.184970805460534,-0.0980348563384502,14847,"log"
"Gsynth","Full sample",154,-0.141418565572492,0.00421197167801497,0.0220339245379909,-0.186130916493681,-0.098803954803511,14847,"log"
"Gsynth","Full sample",155,-0.142613160029891,0.00423134060016595,0.0221049081637824,-0.187446501319497,-0.0999193056226434,14847,"log"
