"method","subsample","event_date","calibrated","boot_se","lo","hi","n"
"Gsynth","Full sample",51,-0.00704209192558851,0.00611844767727024,-0.0190634013415723,0.00421765280895639,14847
"Gsynth","Full sample",52,-0.00759927245628211,0.00608855675985648,-0.0193843715460662,0.00381118937135112,14847
"Gsynth","Full sample",53,-0.00858974106799896,0.00626588398259371,-0.0205843443631461,0.00314569546524696,14847
"Gsynth","Full sample",54,-0.00874496266716557,0.00643280418482191,-0.0211055735043309,0.00307056582158981,14847
"Gsynth","Full sample",55,-0.00897783049147796,0.00637737338179482,-0.0211676716383227,0.00299270710099635,14847
"Gsynth","Full sample",56,-0.00941805156667609,0.00669698949806108,-0.0224147406150468,0.00345043723825594,14847
"Gsynth","Full sample",57,-0.0100932515532159,0.00677549982785865,-0.0231778394637728,0.00248856425924075,14847
"Gsynth","Full sample",58,-0.0111090033379207,0.00686356182691382,-0.0248062218875527,0.00154632902996204,14847
"Gsynth","Full sample",59,-0.0119175085724734,0.0067921408803201,-0.0252596781321407,0.000755237254574321,14847
"Gsynth","Full sample",60,-0.012575815342128,0.00698453248589688,-0.0262767135465267,0.000528615692527351,14847
"Gsynth","Full sample",61,-0.0128720814314403,0.00694278287412689,-0.0265782401851822,8.50884514971035e-05,14847
"Gsynth","Full sample",62,-0.0130214012520628,0.0068710367333345,-0.026570950668742,-0.000208625140608453,14847
"Gsynth","Full sample",63,-0.013863801741876,0.00703817460065579,-0.027696360988587,-0.000436636978326284,14847
"Gsynth","Full sample",64,-0.0139236590417495,0.00691427484819816,-0.0277183242848383,-0.000512266885706785,14847
"Gsynth","Full sample",65,-0.0145854429472925,0.00701181123486502,-0.0283050136419221,-0.00128374144185716,14847
"Gsynth","Full sample",66,-0.015375028107847,0.00699021509027037,-0.0293378423016399,-0.00185092702107853,14847
"Gsynth","Full sample",67,-0.0160378208690322,0.00705613326926759,-0.0300288723977345,-0.00242318177957247,14847
"Gsynth","Full sample",68,-0.0162163596969769,0.00706957992957018,-0.0301783111389553,-0.00299096152378169,14847
"Gsynth","Full sample",69,-0.0166039970561007,0.00715158531290692,-0.0308658709661037,-0.00322165657798474,14847
"Gsynth","Full sample",70,-0.0181127976848627,0.00719253201441757,-0.032376097162136,-0.00452809781394804,14847
"Gsynth","Full sample",71,-0.01868800777603,0.00724009790908275,-0.0332099389980599,-0.00512088927698416,14847
"Gsynth","Full sample",72,-0.019926915585784,0.00746994854804117,-0.0348653130252939,-0.00601492388037606,14847
"Gsynth","Full sample",73,-0.0218983210766626,0.0073924367057315,-0.0365974565516068,-0.00800438161022876,14847
"Gsynth","Full sample",74,-0.0227405080730558,0.00760574120657724,-0.0378267398735524,-0.0085862240737681,14847
"Gsynth","Full sample",75,-0.0224009160468915,0.0075764421241839,-0.037571323553626,-0.00811759613357025,14847
"Gsynth","Full sample",76,-0.0227248819311362,0.00755457181667167,-0.0375318204121839,-0.00838908168563449,14847
"Gsynth","Full sample",77,-0.0231731864045331,0.007675845211784,-0.0386054005023372,-0.00875934269151083,14847
"Gsynth","Full sample",78,-0.0233551012133096,0.00769618602080583,-0.0389311098752177,-0.0090971954749268,14847
"Gsynth","Full sample",79,-0.023541805929577,0.00761170184012003,-0.0388269587258961,-0.00911560649212709,14847
"Gsynth","Full sample",80,-0.0239778515623049,0.00757203452322794,-0.0391177303886519,-0.00982184514488732,14847
"Gsynth","Full sample",81,-0.0241925407248699,0.00742906086111005,-0.0391510858705093,-0.0102865405667087,14847
"Gsynth","Full sample",82,-0.0234965896799681,0.0075161731758505,-0.0386095316018678,-0.00958519560714426,14847
"Gsynth","Full sample",83,-0.0241453147767298,0.0074068679082302,-0.0386678392835177,-0.0103139828766561,14847
"Gsynth","Full sample",84,-0.0249982131230319,0.00745981512872334,-0.0396091196128564,-0.0109485401732465,14847
"Gsynth","Full sample",85,-0.025562324282267,0.00753784681239714,-0.0407208247527036,-0.0115536004157459,14847
"Gsynth","Full sample",86,-0.0257834380188265,0.0077044690867946,-0.0410546903708488,-0.0113525938302412,14847
"Gsynth","Full sample",87,-0.0265402878769825,0.00779588176016734,-0.0421587038948222,-0.0120566294156944,14847
"Gsynth","Full sample",88,-0.0274819388344498,0.00778936845642079,-0.0430199137995228,-0.012882128263266,14847
"Gsynth","Full sample",89,-0.0278358484079491,0.00776744123687256,-0.043779494908172,-0.0135553300650948,14847
"Gsynth","Full sample",90,-0.0282770516554561,0.00795135980768884,-0.0446565635859605,-0.0134322358722022,14847
"Gsynth","Full sample",91,-0.0284687516368983,0.00813278260012569,-0.0448125046736502,-0.0131983612256502,14847
"Gsynth","Full sample",92,-0.028418187132464,0.00817274819816232,-0.0447937033231902,-0.0129082199076528,14847
"Gsynth","Full sample",93,-0.0289179655682506,0.00818405528122684,-0.0454396706420682,-0.0136693988079491,14847
"Gsynth","Full sample",94,-0.0295729601000497,0.00827623064966262,-0.0463683614417253,-0.0140333141084168,14847
"Gsynth","Full sample",95,-0.0297719048035808,0.00835050474135188,-0.0467472036176615,-0.0138869166898522,14847
"Gsynth","Full sample",96,-0.0298112567913075,0.00837822035194456,-0.0466862840252038,-0.0138466810156851,14847
"Gsynth","Full sample",97,-0.0301178917067432,0.00832325720889726,-0.0467315630350122,-0.0143499215775689,14847
"Gsynth","Full sample",98,-0.0300216875764138,0.00845706844649234,-0.0470913004496298,-0.014197799541985,14847
"Gsynth","Full sample",99,-0.0304243077822306,0.0084549216124548,-0.0476868773431842,-0.0145244694920799,14847
"Gsynth","Full sample",100,-0.0304461028619213,0.0084628040087491,-0.0475566082922004,-0.0144902907517851,14847
"Gsynth","Full sample",101,-0.0311628492276507,0.00864395201809767,-0.0487152856974869,-0.0150728435841942,14847
"Gsynth","Full sample",102,-0.0310242402176767,0.00861803685693272,-0.0484152766033353,-0.0148703371509947,14847
"Gsynth","Full sample",103,-0.0314762828138864,0.00865156061509902,-0.0488477848580923,-0.0150264551462856,14847
"Gsynth","Full sample",104,-0.0323584322913925,0.00871350600299947,-0.0498635025435987,-0.0156836944290756,14847
"Gsynth","Full sample",105,-0.032997826514979,0.00872347011939006,-0.0503203282122677,-0.0165700536959778,14847
"Gsynth","Full sample",106,-0.0340511061630396,0.00895664936752579,-0.0519140910796354,-0.016705179944793,14847
"Gsynth","Full sample",107,-0.0356890176100081,0.00908626415189573,-0.0537448572021308,-0.0183177227165582,14847
"Gsynth","Full sample",108,-0.0357328363191671,0.00917903628851241,-0.0540964016288909,-0.0181743861312038,14847
"Gsynth","Full sample",109,-0.036576756971911,0.00907303398176994,-0.0543444893174758,-0.0192765848515966,14847
"Gsynth","Full sample",110,-0.0369634261496498,0.00905051116399596,-0.054884168202111,-0.0197574648400436,14847
"Gsynth","Full sample",111,-0.0376995606936632,0.00926908351025281,-0.0561943731940151,-0.0201542049405459,14847
"Gsynth","Full sample",112,-0.0391917974974889,0.00950797381966647,-0.0577724214148925,-0.0213247487602847,14847
"Gsynth","Full sample",113,-0.0392075956869021,0.00940410999865974,-0.0580961853572275,-0.0217303720962393,14847
"Gsynth","Full sample",114,-0.0396682629944229,0.00960351915811882,-0.0585882482550353,-0.0215016162440852,14847
"Gsynth","Full sample",115,-0.0405794949700903,0.00964718543501664,-0.0598602615937452,-0.0227693691135146,14847
"Gsynth","Full sample",116,-0.0416470130008246,0.00960491101931908,-0.0609674981375866,-0.0239115406978259,14847
"Gsynth","Full sample",117,-0.0420581738419482,0.00954384744456429,-0.0610384948121166,-0.0243981890544082,14847
"Gsynth","Full sample",118,-0.0423095313245418,0.00980233821968642,-0.0616280644977548,-0.0238726371005697,14847
"Gsynth","Full sample",119,-0.0425567198811311,0.00983120931152572,-0.0622841941663617,-0.0242471823898214,14847
"Gsynth","Full sample",120,-0.043128683949858,0.00999904213174868,-0.0627508958226846,-0.024211873443275,14847
"Gsynth","Full sample",121,-0.0443826742502214,0.0100574745048713,-0.0644173103609286,-0.0254453233880692,14847
"Gsynth","Full sample",122,-0.0439185625213745,0.0103705468121472,-0.0640474738099753,-0.0244481629840708,14847
"Gsynth","Full sample",123,-0.0442778620144082,0.0104105974712537,-0.0648118338234434,-0.024628167162067,14847
"Gsynth","Full sample",124,-0.0447628456780475,0.0104965429629374,-0.0654112922478078,-0.0249652362647695,14847
"Gsynth","Full sample",125,-0.0456039375953193,0.0105128009160013,-0.0663624564445871,-0.025706494561126,14847
"Gsynth","Full sample",126,-0.0456300172720434,0.0105969604632139,-0.0668541884710279,-0.0256823448871756,14847
"Gsynth","Full sample",127,-0.0453332310388744,0.0106250465630895,-0.0661095870749921,-0.0251859897893099,14847
"Gsynth","Full sample",128,-0.0466088198978497,0.0105886312802438,-0.0674138920226983,-0.0263746033023222,14847
"Gsynth","Full sample",129,-0.0481049056928616,0.010729717677844,-0.0690100767661621,-0.0278087401523827,14847
"Gsynth","Full sample",130,-0.048558174233074,0.0110035901181217,-0.0700583196028429,-0.0276725632958258,14847
"Gsynth","Full sample",131,-0.0489992422881089,0.0112216342225964,-0.0708817974452716,-0.0275516379796328,14847
"Gsynth","Full sample",132,-0.0501381593793721,0.0113581888889082,-0.0723293372959165,-0.0285619617334306,14847
"Gsynth","Full sample",133,-0.0502122049160762,0.0114141513705136,-0.0723725507503854,-0.0283652387714491,14847
"Gsynth","Full sample",134,-0.0508487029046314,0.0114162096581887,-0.0729119490685306,-0.0293151629885352,14847
"Gsynth","Full sample",135,-0.0514965394340319,0.0115182387601418,-0.073896149402577,-0.0291069479796874,14847
"Gsynth","Full sample",136,-0.0520193328414836,0.0117751129322422,-0.0751663906959552,-0.0297522005047277,14847
"Gsynth","Full sample",137,-0.0522371699068937,0.01178294487354,-0.0749064156181407,-0.0295849866949719,14847
"Gsynth","Full sample",138,-0.0525165300597864,0.0118126145842649,-0.0752855849910855,-0.0297113193531069,14847
"Gsynth","Full sample",139,-0.053260893331958,0.0117899623903027,-0.0760415531150294,-0.0307374684719594,14847
"Gsynth","Full sample",140,-0.0540483873887976,0.0118894677333389,-0.0770966766997022,-0.0314339704616687,14847
"Gsynth","Full sample",141,-0.0546545110948181,0.0119786470350077,-0.0779068643028442,-0.0317158422711579,14847
"Gsynth","Full sample",142,-0.0545650432947543,0.0121112136647074,-0.0782473924408303,-0.0312062158764891,14847
"Gsynth","Full sample",143,-0.0555103643514726,0.0122873225461988,-0.0793427559869636,-0.032236129936613,14847
"Gsynth","Full sample",144,-0.0557650416989771,0.0122899087739374,-0.0796385830821418,-0.0321267926562625,14847
"Gsynth","Full sample",145,-0.0558512435627878,0.0122000563927041,-0.0798245454239384,-0.0324669959706345,14847
"Gsynth","Full sample",146,-0.0566971899094202,0.0122745855301302,-0.0812834846371907,-0.0330995202270078,14847
"Gsynth","Full sample",147,-0.0580405659318189,0.0124667604282568,-0.0827096244012566,-0.0342628835871833,14847
"Gsynth","Full sample",148,-0.05875312499912,0.0127293786536676,-0.0838098261297383,-0.0340614754456323,14847
"Gsynth","Full sample",149,-0.0604067467172899,0.0127673344283782,-0.0858447084322664,-0.0355522543953232,14847
"Gsynth","Full sample",150,-0.0605404264594715,0.0129036842057686,-0.0861548014461524,-0.0362363878608992,14847
"Gsynth","Full sample",151,-0.0608777272338251,0.0130458253332337,-0.0870552130440633,-0.0359814754481048,14847
"Gsynth","Full sample",152,-0.0615197384629882,0.0130819913941438,-0.0873338499732915,-0.03679137977644,14847
"Gsynth","Full sample",153,-0.0623796911904094,0.0132922499110648,-0.0884124506378231,-0.0371984228130475,14847
"Gsynth","Full sample",154,-0.0625639521675635,0.0133250348983625,-0.0891029770503608,-0.0381597742865917,14847
"Gsynth","Full sample",155,-0.0627968048833578,0.0133485967718982,-0.0891962128530641,-0.0378303072454767,14847
"Gsynth","Full sample",156,-0.0637994388853579,0.0134008814002168,-0.0899847584791214,-0.0384354707685065,14847
"Gsynth","Full sample",157,-0.0639227825949638,0.0133451121291684,-0.0902746211702072,-0.0386318909493894,14847
"Gsynth","Full sample",158,-0.0635176464611299,0.0134604715158846,-0.0901610102242903,-0.0379982401569106,14847
"Gsynth","Full sample",159,-0.0638166154876874,0.0135466701260667,-0.0903328085048628,-0.0385894255956932,14847
"Gsynth","Full sample",160,-0.0634173591154784,0.0135259902870883,-0.0901675817668463,-0.0382000237772676,14847
"Gsynth","Full sample",161,-0.0639452523263469,0.0136489021047199,-0.0911728386170426,-0.0383829921897494,14847
"Gsynth","Full sample",162,-0.0650064488925802,0.0137174355529293,-0.0924759131106798,-0.0397176148979994,14847
"Gsynth","Full sample",163,-0.0657042922682935,0.0137426362357877,-0.0933130548439573,-0.0397928889492271,14847
"Gsynth","Full sample",164,-0.065696879279209,0.0137768458965734,-0.0935541878627331,-0.0395744709680077,14847
"Gsynth","Full sample",165,-0.0665703527230459,0.0139577295185,-0.0948327718629374,-0.0401933834840581,14847
"Gsynth","Full sample",166,-0.066531922137614,0.0140482136792286,-0.0942788656928714,-0.0397390258560421,14847
"Gsynth","Full sample",167,-0.0665023595708138,0.0141326812227807,-0.0944989296450187,-0.0396645086892175,14847
"Gsynth","Full sample",168,-0.067767560383863,0.0142647042132052,-0.0960937859329377,-0.0407817299168107,14847
"Gsynth","Full sample",169,-0.0674545597646955,0.0143418529388018,-0.0957753965498126,-0.0399490964462478,14847
"Gsynth","Full sample",170,-0.0678014964238648,0.0143916298691909,-0.0963979586839791,-0.0402538858927996,14847
"Gsynth","Full sample",171,-0.0684026544662403,0.0145660613526739,-0.0969026112321432,-0.0408042154335878,14847
"Gsynth","Full sample",172,-0.0698297080342717,0.014682990245625,-0.0990665371752007,-0.0420304356152842,14847
"Gsynth","Full sample",173,-0.0699429167787063,0.0146442918228606,-0.099029646709383,-0.0424068176379295,14847
"Gsynth","Full sample",174,-0.0702620233556565,0.0146321028539572,-0.0996276318435006,-0.0426126325480273,14847
"Gsynth","Full sample",175,-0.0704150889206353,0.0146768909352063,-0.0995471924811865,-0.042499666087787,14847
"Gsynth","Full sample",176,-0.0705258058279538,0.0146181959333016,-0.0997501674030671,-0.0430556837829085,14847
"Gsynth","Full sample",177,-0.0711492822860638,0.0146829491026208,-0.100359175074344,-0.0442458889112287,14847
"Gsynth","Full sample",178,-0.0714512601516184,0.0146938580735642,-0.100897146901937,-0.0445990588881526,14847
"Gsynth","Full sample",179,-0.0731674771310796,0.0149251120673334,-0.103046270260286,-0.0460159221726754,14847
"Gsynth","Full sample",180,-0.0746967629014887,0.015279790966947,-0.104977444945282,-0.0462513764074912,14847
"Gsynth","Full sample",181,-0.0746892409512411,0.0153327904020021,-0.105037294420089,-0.0458634629484408,14847
"Gsynth","Full sample",182,-0.0751325400391176,0.0152700988232896,-0.105823826418094,-0.0468395850155871,14847
"Gsynth","Full sample",183,-0.0756949494470142,0.0153391674783792,-0.106485094525126,-0.0471008297246146,14847
"Gsynth","Full sample",184,-0.0756587555414789,0.0153957824999831,-0.106567961992958,-0.0466756278610192,14847
"Gsynth","Full sample",185,-0.0762301972124684,0.0155536714455143,-0.107351036134423,-0.0470028158371635,14847
"Gsynth","Full sample",186,-0.0770469971354768,0.0156175333375126,-0.108306551769431,-0.0474287347822994,14847
"Gsynth","Full sample",187,-0.0779864311709814,0.0156536691469653,-0.109424194367958,-0.0485301971635302,14847
"Gsynth","Full sample",188,-0.0779105532770798,0.0158954674435868,-0.110280273343546,-0.0486690119930012,14847
"Gsynth","Full sample",189,-0.0785786826180427,0.0158786068119163,-0.110231648756199,-0.0493326425770228,14847
"Gsynth","Full sample",190,-0.0792008662973696,0.0159649470343761,-0.111173203364738,-0.0489656868406981,14847
"Gsynth","Full sample",191,-0.0801882779141195,0.0161405731195197,-0.112219838364694,-0.0494949441941444,14847
"Gsynth","Full sample",192,-0.0802409280004031,0.0161767042634917,-0.112743051960295,-0.0494428978762162,14847
"Gsynth","Full sample",193,-0.0813267065632278,0.0163351555897692,-0.113941642875326,-0.0505534855705118,14847
"Gsynth","Full sample",194,-0.081837269776937,0.016455850895045,-0.114785627650799,-0.0509082394045139,14847
"Gsynth","Full sample",195,-0.083094713524359,0.0167746726879043,-0.116598530105181,-0.0519808882296842,14847
"Gsynth","Full sample",196,-0.0834258191390177,0.0167696242100251,-0.116383549917691,-0.0521691930265258,14847
"Gsynth","Full sample",197,-0.0850940695731472,0.0168658724093582,-0.118696032678045,-0.0534044496510315,14847
"Gsynth","Full sample",198,-0.0857298225093908,0.0170425308518876,-0.119548650654312,-0.0539569592127617,14847
"Gsynth","Full sample",199,-0.0867236817442403,0.0172011776973159,-0.121182068549154,-0.0543640246579075,14847
"Gsynth","Full sample",200,-0.086305590006096,0.0170248158023549,-0.120070971162194,-0.053629409024693,14847
"Gsynth","Full sample",201,-0.0869727783785852,0.0170358495370847,-0.121341999892599,-0.0548153104623838,14847
"Gsynth","Full sample",202,-0.0868971270560328,0.0171050915503193,-0.121096609997778,-0.0548352248018867,14847
"Gsynth","Full sample",203,-0.0879776851371583,0.0173862281567449,-0.122723229506212,-0.0551201579209546,14847
"Gsynth","Full sample",204,-0.0891252943390777,0.0175212638445464,-0.124470875303964,-0.0558101717031075,14847
"Gsynth","Full sample",205,-0.0890624036975477,0.0173718073586536,-0.123804062320411,-0.0562775426375392,14847
"Gsynth","Full sample",206,-0.0896976475600273,0.0173512908100807,-0.124302666032112,-0.0570272677779868,14847
"Gsynth","Full sample",207,-0.0895019915614479,0.0176452497828658,-0.124997455412829,-0.0566101096538463,14847
"Gsynth","Full sample",208,-0.0911703208470499,0.0177748428650235,-0.126896757238058,-0.0579296660200044,14847
"Gsynth","Full sample",209,-0.0914329469636684,0.0177343706837143,-0.127399625141055,-0.0579021026304309,14847
"Gsynth","Full sample",210,-0.092621665174648,0.0178849274144062,-0.129017084791186,-0.059125645299139,14847
"Gsynth","Full sample",211,-0.0935054671668713,0.0180900535974709,-0.130443533636563,-0.0599822563372316,14847
"Gsynth","Full sample",212,-0.094711050467499,0.0182031980268961,-0.131757418556723,-0.0604407134522158,14847
"Gsynth","Full sample",213,-0.094862759385942,0.018260512811295,-0.131864769751124,-0.0603899564067648,14847
"Gsynth","Full sample",214,-0.0956395021866961,0.0184565874512244,-0.133066999820668,-0.06019581256346,14847
"Gsynth","Full sample",215,-0.0959170844983209,0.0184408815739811,-0.133748913337171,-0.061689643241425,14847
"Gsynth","Full sample",216,-0.0965382093731611,0.018246088002679,-0.133616464762807,-0.0626019641887569,14847
"Gsynth","Full sample",217,-0.0964898458413242,0.0184055479117292,-0.134152663314381,-0.0619591539287897,14847
"Gsynth","Full sample",218,-0.0964227733500283,0.0184468948765031,-0.13426617429495,-0.0624002121813939,14847
"Gsynth","Full sample",219,-0.0968877894051835,0.0186029269633407,-0.134692122235022,-0.062561667864635,14847
"Gsynth","Full sample",220,-0.0982474792539467,0.0187601066355391,-0.136357560714195,-0.0631160395605382,14847
"Gsynth","Full sample",221,-0.0989972837338324,0.0191511767120203,-0.137863016188106,-0.0638895006942178,14847
"Gsynth","Full sample",222,-0.0989430528723643,0.019409328039218,-0.138209879457817,-0.063689880396128,14847
"Gsynth","Full sample",223,-0.0986437228157092,0.0192913068762948,-0.137814296274898,-0.0634600984794339,14847
"Gsynth","Full sample",224,-0.099878824034275,0.0193237935141272,-0.139002897791977,-0.0647071282778191,14847
"Gsynth","Full sample",225,-0.101020092118349,0.0196516555383367,-0.140802620436247,-0.0651949292192785,14847
"Gsynth","Full sample",226,-0.101062971018479,0.0197527310877627,-0.140982858493745,-0.064958106383763,14847
"Gsynth","Full sample",227,-0.100508996426128,0.0196192546446011,-0.140060663663169,-0.0648405654110902,14847
"Gsynth","Full sample",228,-0.101575384335442,0.0197869331206294,-0.141609730291947,-0.0652546691043572,14847
"Gsynth","Full sample",229,-0.102144356961105,0.0198549489768488,-0.141642273396381,-0.0660597323225467,14847
"Gsynth","Full sample",230,-0.103430805935972,0.0200388345652778,-0.143114227092433,-0.0665467823602208,14847
"Gsynth","Full sample",231,-0.104339025961987,0.0202777240989941,-0.1446293347411,-0.0670241494849842,14847
"Gsynth","Full sample",232,-0.104900786439214,0.0204551936840452,-0.14514539698418,-0.0671874373384218,14847
"Gsynth","Full sample",233,-0.105644663262209,0.0205859840370549,-0.145923987726246,-0.0675077544092876,14847
"Gsynth","Full sample",234,-0.106168927720926,0.0206395349088041,-0.146548748728367,-0.0681017812197166,14847
"Gsynth","Full sample",235,-0.106422452301774,0.0209992642145397,-0.147911169641738,-0.0675667873067256,14847
"Gsynth","Full sample",236,-0.107017422264587,0.0209458341256548,-0.148330985800814,-0.0681789126937831,14847
"Gsynth","Full sample",237,-0.107159969551648,0.0210398964087777,-0.148325599443262,-0.068101083711982,14847
"Gsynth","Full sample",238,-0.108128565446116,0.0209016472331183,-0.149207396513735,-0.0694267360940208,14847
"Gsynth","Full sample",239,-0.109323730414348,0.0209819795187491,-0.150420300797137,-0.0704234400021322,14847
"Gsynth","Full sample",240,-0.109876529005633,0.0211593385818896,-0.151695720777607,-0.0704026001056346,14847
"Gsynth","Full sample",241,-0.109945161942546,0.0212796552204196,-0.151964649538237,-0.0700030137246721,14847
"Gsynth","Full sample",242,-0.110675460245945,0.021393323338503,-0.152410569000181,-0.0708541261855246,14847
"Gsynth","Full sample",243,-0.111309794778867,0.021437821975996,-0.153309938590085,-0.0714490111191705,14847
"Gsynth","Full sample",244,-0.11210243682522,0.0217354863872416,-0.154842265425953,-0.0712940005457898,14847
"Gsynth","Full sample",245,-0.113142824034303,0.0218348665582755,-0.155648056939345,-0.0723994451450104,14847
"Gsynth","Full sample",246,-0.113229759720041,0.0219365962022487,-0.155822844437622,-0.0724468732193012,14847
"Gsynth","Full sample",247,-0.113625222056162,0.0221134192520343,-0.156936326640717,-0.0728790024426822,14847
"Gsynth","Full sample",248,-0.113375335878553,0.0222143912127166,-0.156795343461665,-0.0723313327070143,14847
"Gsynth","Full sample",249,-0.113828993934327,0.0223011600758111,-0.157445170156295,-0.0731747344039997,14847
"Gsynth","Full sample",250,-0.114555340534023,0.0224437419207984,-0.158118824665866,-0.0730927734373862,14847
"Gsynth","Cash merger",-1,0.000528460775495015,0.0004002364320061,-0.000168004609697914,0.00139166888190516,9261
"Gsynth","Cash merger",0,0.0072973663010109,0.00109716476187514,0.00505990967799625,0.00950414175340136,9261
"Gsynth","Cash merger",1,0.0107589816634586,0.00134229838529652,0.00808604487506718,0.0132541371444499,9261
"Gsynth","Cash merger",2,0.0121209446235552,0.00149023709173903,0.00917930001873174,0.0150306631910549,9261
"Gsynth","Cash merger",3,0.0114123790031276,0.00175615296663032,0.00809380829910976,0.0149385073775438,9261
"Gsynth","Cash merger",4,0.012028558902475,0.00183761919771067,0.00839441318409461,0.0157167621685156,9261
"Gsynth","Cash merger",5,0.0126244208129335,0.00176556967631107,0.00912932561002317,0.0160391192877873,9261
"Gsynth","Cash merger",6,0.0116410602432908,0.00176437248636385,0.00804761950702094,0.0150291322898482,9261
"Gsynth","Cash merger",7,0.0112975750868316,0.00202192739142981,0.00710525925803173,0.0152037430004104,9261
"Gsynth","Cash merger",8,0.0109839206437786,0.0019530223708516,0.00682749250512968,0.0146295807833789,9261
"Gsynth","Cash merger",9,0.0108613373576618,0.00208623195073272,0.00657746432468563,0.0146825266206096,9261
"Gsynth","Cash merger",10,0.0105333071865588,0.00234940316290812,0.00566619565907442,0.0148478478895505,9261
"Gsynth","Cash merger",11,0.0104890021676092,0.002328369251322,0.0057110935907546,0.014686747266334,9261
"Gsynth","Cash merger",12,0.0104743384049329,0.0023138628788771,0.00567542053679364,0.0147184723635041,9261
"Gsynth","Cash merger",13,0.0096506712344013,0.00233198002680989,0.00481272050118843,0.0139752609451366,9261
"Gsynth","Cash merger",14,0.0101734418665257,0.0024512025226625,0.00514783675663782,0.0148098056838071,9261
"Gsynth","Cash merger",15,0.0102213510353887,0.00250609366095973,0.00526797696302265,0.0150654400573911,9261
"Gsynth","Cash merger",16,0.00977227451829257,0.00250381828225709,0.00465052185302152,0.0145876539006646,9261
"Gsynth","Cash merger",17,0.0103028155137792,0.00252132071382707,0.00517318972341133,0.0149673009528827,9261
"Gsynth","Cash merger",18,0.0103118205025383,0.00270166006278254,0.00503047617680889,0.0154877707048942,9261
"Gsynth","Cash merger",19,0.00970509375849221,0.00256211050511804,0.00451655853783374,0.0145498513985511,9261
"Gsynth","Cash merger",20,0.00986422802482357,0.0026814390704595,0.00449323658977538,0.0148907456122584,9261
"Gsynth","Cash merger",21,0.00895897395648685,0.00274528212259765,0.00356434785088994,0.01422553665456,9261
"Gsynth","Cash merger",22,0.00823670923084152,0.00276870074437322,0.00282063723248304,0.0132848063247206,9261
"Gsynth","Cash merger",23,0.00783864236897742,0.00294390816502447,0.00184922554461462,0.0131124715728682,9261
"Gsynth","Cash merger",24,0.00822362893982132,0.00303347122514763,0.00224256181684658,0.0137580147161298,9261
"Gsynth","Cash merger",25,0.00857657556671126,0.00320895420211282,0.00224807783166442,0.0144810755667004,9261
"Gsynth","Cash merger",26,0.00886765690817033,0.00320796256665783,0.00253225780986924,0.0147441861107144,9261
"Gsynth","Cash merger",27,0.00838382278894296,0.00332657341712567,0.0016953391654185,0.0144116187482226,9261
"Gsynth","Cash merger",28,0.00782242746528242,0.00347802228713299,0.000589695145502431,0.0140945350336464,9261
"Gsynth","Cash merger",29,0.00808545840648651,0.00371724988438812,0.000435538710383585,0.0148797914357688,9261
"Gsynth","Cash merger",30,0.00868748350373991,0.00358898497545619,0.00120768385304823,0.0154705889874235,9261
"Gsynth","Cash merger",31,0.00818270895625415,0.00364965614571962,0.00124091064046613,0.0150022232569793,9261
"Gsynth","Cash merger",32,0.00799611333526485,0.00363558946130629,0.000738268289373488,0.0150342459568824,9261
"Gsynth","Cash merger",33,0.0077172266992864,0.00383369770484854,0.000168604664542188,0.0151950254755477,9261
"Gsynth","Cash merger",34,0.00668660026868841,0.00390042685751163,-0.00103310052829655,0.0142717813955439,9261
"Gsynth","Cash merger",35,0.00656537535368116,0.0039978796663526,-0.00121679683623863,0.0142601031730945,9261
"Gsynth","Cash merger",36,0.00658240365581419,0.0038435531992733,-0.000775436020529721,0.0140316502826465,9261
"Gsynth","Cash merger",37,0.0050285433704387,0.00427262979985487,-0.00373365784274737,0.013237672659462,9261
"Gsynth","Cash merger",38,0.00458880134311271,0.00433229002557675,-0.00414451175978489,0.012809256456494,9261
"Gsynth","Cash merger",39,0.00467309245493403,0.00457868427049593,-0.00428693690720197,0.0136227140780894,9261
"Gsynth","Cash merger",40,0.00393690252474885,0.00474363429165257,-0.00542389348868572,0.012568088565448,9261
"Gsynth","Cash merger",41,0.00334703374816338,0.00483019072797156,-0.00635388743523083,0.0123001862163814,9261
"Gsynth","Cash merger",42,0.00341134816297304,0.00498606855138221,-0.00627972425333433,0.0128602778562988,9261
"Gsynth","Cash merger",43,0.00383119609151979,0.0049234145310706,-0.00587037289877543,0.0130576295628095,9261
"Gsynth","Cash merger",44,0.00390587899760377,0.00488765261765828,-0.00585360556993756,0.0132055549483958,9261
"Gsynth","Cash merger",45,0.00441893127780072,0.00480639057221192,-0.00519536927214982,0.0134844915446731,9261
"Gsynth","Cash merger",46,0.00387233004992736,0.00499315844309929,-0.0058142479282818,0.0133193949461682,9261
"Gsynth","Cash merger",47,0.00422191143486154,0.00513846290165897,-0.00569299664391204,0.0141849159011432,9261
"Gsynth","Cash merger",48,0.0050388931333259,0.00513462644349703,-0.00506223581034413,0.0149173683364111,9261
"Gsynth","Cash merger",49,0.00492352002396912,0.00514131020387753,-0.004949858045554,0.0150338769058982,9261
"Gsynth","Cash merger",50,0.00432715048545993,0.00512564629093873,-0.00570213924501717,0.0143847193444226,9261
"Gsynth","Cash merger",51,0.00439258365436749,0.00514626644289716,-0.00573994883352558,0.0143924082315457,9261
"Gsynth","Cash merger",52,0.00441997075663614,0.0049909313922467,-0.00524973420011818,0.0142410866490831,9261
